full_name,first_name,last_name,number
NinettaSchiavone,Ninetta,Schiavone,3777270452
PalomaArmani,Paloma,Armani,3413953765
CristinaLudovisi,Cristina,Ludovisi,3757981537
AdelmoIoppi,Adelmo,Ioppi,3910817094
PierinaSerraglio,Pierina,Serraglio,3399685995
ArturoMalaparte,Arturo,Malaparte,3807286587
NicolòMoneta,Nicolò,Moneta,3515351072
GuidoMonicelli,Guido,Monicelli,3780581925
ErmesRighi,Ermes,Righi,3935865617
FabrizioPapetti,Fabrizio,Papetti,3238535847
FloraVergassola,Flora,Vergassola,3701664663
LucioMusatti,Lucio,Musatti,3783327224
EttaRubbia,Etta,Rubbia,3512193986
FrancescaSmirnoff,Francesca,Smirnoff,3505859939
SergiusSalata,Sergius,Salata,3804928388
RonaldoMondaini,Ronaldo,Mondaini,3274277142
PaolettaVolta,Paoletta,Volta,3716365767
StefaniBoezio,Stefani,Boezio,3275592958
SilvioOliboni,Silvio,Oliboni,3716770819
FlavioGalvani,Flavio,Galvani,3755581552
ElladioBorsiere,Elladio,Borsiere,3519825854
PatrizioPanatta,Patrizio,Panatta,3716119484
GioachinoDoria,Gioachino,Doria,3230936644
GuidoGiammusso,Guido,Giammusso,3793412908
AnnalisaCavanna,Annalisa,Cavanna,3533545484
RanieriPergolesi,Ranieri,Pergolesi,3737663314
RicciottiTuzzolino,Ricciotti,Tuzzolino,3340873650
MichelaFerretti,Michela,Ferretti,3776849765
EnnioTrillini,Ennio,Trillini,3716906064
ErmenegildoTartini,Ermenegildo,Tartini,3505966276
MarinaMarsili,Marina,Marsili,3410466674
PuccioFalcone,Puccio,Falcone,3399013663
MarianaLonghena,Mariana,Longhena,3770011394
MelissaCapuana,Melissa,Capuana,3221502185
LuciaBernini,Lucia,Bernini,3780815853
DonatoMazzeo,Donato,Mazzeo,3972690015
GiulioBotticelli,Giulio,Botticelli,3309989198
EzioUngaretti,Ezio,Ungaretti,3559765048
UbaldoAlmagià,Ubaldo,Almagià,3243214940
GianpietroTorlonia,Gianpietro,Torlonia,3514476724
AmicoRizzoli,Amico,Rizzoli,3336376146
MariaTommaseo,Maria,Tommaseo,3681619267
SimonettaVianello,Simonetta,Vianello,3813834190
RosaliaNiscoromni,Rosalia,Niscoromni,3505203964
ErmesPignatti,Ermes,Pignatti,3457971509
PuccioMigliaccio,Puccio,Migliaccio,3370102583
CostantinoIacobucci,Costantino,Iacobucci,3289062063
PatriziaZaccardo,Patrizia,Zaccardo,3370207541
LeonardoGabrieli,Leonardo,Gabrieli,3911274130
GianmarcoIannelli,Gianmarco,Iannelli,3500117735
EnricoMercati,Enrico,Mercati,3776057822
SebastianoMarrone,Sebastiano,Marrone,3714298995
MorenaGonzaga,Morena,Gonzaga,3368747741
StefaniaSavorgnan,Stefania,Savorgnan,3852438055
RuggieroRossini,Ruggiero,Rossini,3773258912
LauraCavalcanti,Laura,Cavalcanti,3500836901
RamonaNitti,Ramona,Nitti,3517393726
VenancioGrossi,Venancio,Grossi,3757645810
MarianaPasolini,Mariana,Pasolini,3755202140
CiroBocelli,Ciro,Bocelli,3716150816
GionataZabarella,Gionata,Zabarella,3517707873
GiuliaRastelli,Giulia,Rastelli,3533355631
RonaldoPeano,Ronaldo,Peano,3783582015
AdelasiaMilanesi,Adelasia,Milanesi,3533387551
CarlaScarpa,Carla,Scarpa,3515769907
SalvatoreGiacconi,Salvatore,Giacconi,3204391106
OlgaZetticci,Olga,Zetticci,3776817480
CarloPerozzo,Carlo,Perozzo,3701167867
FernandaMusatti,Fernanda,Musatti,3237809907
ErmesZichichi,Ermes,Zichichi,3371865853
SoleCalbo,Sole,Calbo,3772896116
MarioOvadia,Mario,Ovadia,3972924998
GiadaCamilleri,Giada,Camilleri,3392835586
GiuseppeSatta,Giuseppe,Satta,3604829443
BiancaMontesano,Bianca,Montesano,3806143119
LudovicoCampise,Ludovico,Campise,3318315339
FiorenzoBorromeo,Fiorenzo,Borromeo,3780866038
GuglielmoLittizzetto,Guglielmo,Littizzetto,3510524647
ValentinaBattelli,Valentina,Battelli,3227656198
PasqualFracci,Pasqual,Fracci,3716958647
RiccardoBerengario,Riccardo,Berengario,3534828391
RamonaBalbi,Ramona,Balbi,3247745795
AlessiaSbarbaro,Alessia,Sbarbaro,3772001623
BrunoAntonello,Bruno,Antonello,3375178009
UgoBosurgi,Ugo,Bosurgi,3755756518
SanteGradenigo,Sante,Gradenigo,3681093171
SimonettaVisintini,Simonetta,Visintini,3703839109
RuggieroBernetti,Ruggiero,Bernetti,3773022005
RosinaAnastasi,Rosina,Anastasi,3634458114
BenedettoMontalti,Benedetto,Montalti,3701961095
BaccioOdescalchi,Baccio,Odescalchi,3886444931
GabriellaBoezio,Gabriella,Boezio,3793404871
FedericoBattaglia,Federico,Battaglia,3230234062
PasqualeCapecchi,Pasquale,Capecchi,3223785543
AlessandraPriuli,Alessandra,Priuli,3773162070
FilippaBabato,Filippa,Babato,3793738685
BaccioAsprucci,Baccio,Asprucci,3500801111
CeciliaTamborini,Cecilia,Tamborini,3703868160
PieroAgazzi,Piero,Agazzi,3439303144
EzioGuarana,Ezio,Guarana,3237391921
MarinaAldobrandi,Marina,Aldobrandi,3772201479
GaspareVillarosa,Gaspare,Villarosa,3472654225
AdrianoLucciano,Adriano,Lucciano,3832833501
ErikaCaboto,Erika,Caboto,3517777596
PasqualAbba,Pasqual,Abba,3760298177
AchilleAjello,Achille,Ajello,3495740307
DamianoChiesa,Damiano,Chiesa,3386297621
ErikaScarpa,Erika,Scarpa,3519903829
VincenzoRicolfi,Vincenzo,Ricolfi,3245310392
GiampieroDuse,Giampiero,Duse,3389007423
GianmarcoDonatoni,Gianmarco,Donatoni,3777616543
LucaCanova,Luca,Canova,3473921009
AdelmoPlatini,Adelmo,Platini,3927783382
DarioLeopardi,Dario,Leopardi,3710925932
SilvioDuodo,Silvio,Duodo,3520610505
LudovicaRusticucci,Ludovica,Rusticucci,3755650682
DaniloSpinola,Danilo,Spinola,3907581313
DinoBellini,Dino,Bellini,3734384746
AngelicaAriosto,Angelica,Ariosto,3824709871
EleanoraGrisoni,Eleanora,Grisoni,3972788508
EdoardoOffredi,Edoardo,Offredi,3512273063
OrnellaInfantino,Ornella,Infantino,3313744639
MelissaMissoni,Melissa,Missoni,3517700106
BaccioPorcellato,Baccio,Porcellato,3703768422
OrnellaDibiasi,Ornella,Dibiasi,3701354815
DinaBaresi,Dina,Baresi,3807394426
GloriaCarosone,Gloria,Carosone,3441923388
MarianoBorghese,Mariano,Borghese,3703713918
SoleLucchesi,Sole,Lucchesi,3375906820
BettinaSerao,Bettina,Serao,3831811394
CeciliaPeano,Cecilia,Peano,3513668299
PiermariaSaragat,Piermaria,Saragat,3340052309
FedericaChiesa,Federica,Chiesa,3317637183
LucioCorcos,Lucio,Corcos,3404459000
MarisaGiacconi,Marisa,Giacconi,3394880627
MarisaAntonacci,Marisa,Antonacci,3779322270
GriseldaBarozzi,Griselda,Barozzi,3755222386
DamianoPraga,Damiano,Praga,3897215647
AmadeoTrotta,Amadeo,Trotta,3203651046
GiulianoDonini,Giuliano,Donini,3793598667
AlbertoFanucci,Alberto,Fanucci,3501001392
AmedeoCeri,Amedeo,Ceri,3427449419
AlfredoTosi,Alfredo,Tosi,3403768542
CamilloEndrizzi,Camillo,Endrizzi,3240774159
MattiaRusso,Mattia,Russo,3831340480
LucioArmani,Lucio,Armani,3713858302
AmedeoCortese,Amedeo,Cortese,3770397118
GiuseppeRossellini,Giuseppe,Rossellini,3814363308
AdelasiaPausini,Adelasia,Pausini,3902257142
PiergiorgioFantoni,Piergiorgio,Fantoni,3701204582
CiroPetralli,Ciro,Petralli,3923201338
CaterinaFaugno,Caterina,Faugno,3777044599
DinaBerrè,Dina,Berrè,3517390713
FiorenzoVergassola,Fiorenzo,Vergassola,3732057307
PinaRegge,Pina,Regge,3237265941
CostanzoSbarbaro,Costanzo,Sbarbaro,3772097514
LeopoldoLuciani,Leopoldo,Luciani,3778025740
TeresaLercari,Teresa,Lercari,3358442879
GirolamoPugliese,Girolamo,Pugliese,3710334997
MichelettoVasari,Micheletto,Vasari,3791885291
RaffaeleScarpetta,Raffaele,Scarpetta,3793723592
LiciaBertoli,Licia,Bertoli,3442222126
AnnibaleCombi,Annibale,Combi,3365633640
SoleFranzese,Sole,Franzese,3755513394
AntonellaBonatti,Antonella,Bonatti,3342887452
OttavioFlaiano,Ottavio,Flaiano,3626698854
LilianaDetti,Liliana,Detti,3425711160
BettinaRossi,Bettina,Rossi,3818146669
IvoManzoni,Ivo,Manzoni,3735156738
EraldoCuzzocrea,Eraldo,Cuzzocrea,3409440735
SergiusCrespi,Sergius,Crespi,3500575419
GiuliaOlivetti,Giulia,Olivetti,3970844207
NapoleoneFederici,Napoleone,Federici,3404316764
AlessioAbbagnale,Alessio,Abbagnale,3773578677
ValerioMartucci,Valerio,Martucci,3760536918
MarcantonioRighi,Marcantonio,Righi,3800387537
FabrizioGuariento,Fabrizio,Guariento,3929648772
LuigiFantoni,Luigi,Fantoni,3509296641
GuarinoAngeli,Guarino,Angeli,3550749848
MassimoTamborini,Massimo,Tamborini,3518803530
DinaRaimondi,Dina,Raimondi,3505712575
EnzioPedroni,Enzio,Pedroni,3353751225
GabriellaAgazzi,Gabriella,Agazzi,3703607899
SalvatoreTremonti,Salvatore,Tremonti,3604455475
PiergiuseppeCossiga,Piergiuseppe,Cossiga,3513844318
GelsominaCavanna,Gelsomina,Cavanna,3520754151
MichelettoFerretti,Micheletto,Ferretti,3369829661
NinettaAnguissola,Ninetta,Anguissola,3911209550
AlphonsSalieri,Alphons,Salieri,3779218213
PaolettaCutuli,Paoletta,Cutuli,3883458481
TorquatoLeblanc,Torquato,Leblanc,3411724557
FiammaSforza,Fiamma,Sforza,3624606926
FerdinandoMercati,Ferdinando,Mercati,3519006049
ViridianaLuna,Viridiana,Luna,3331270695
AllegraNavarria,Allegra,Navarria,3516816089
EttoreForza,Ettore,Forza,3928226241
EnricoOrtese,Enrico,Ortese,3632056274
GuidoArgenti,Guido,Argenti,3716130179
GiuliettaSollima,Giulietta,Sollima,3973392388
BettinaTolentino,Bettina,Tolentino,3513829851
MaurilioSatta,Maurilio,Satta,3467585839
DonatoFracci,Donato,Fracci,3223153979
MarianaRossetti,Mariana,Rossetti,3711242696
FabrizioToninelli,Fabrizio,Toninelli,3703882215
CarolinaBattisti,Carolina,Battisti,3515423690
ElladioMascheroni,Elladio,Mascheroni,3513049040
UgolinoParri,Ugolino,Parri,3834655104
FedericaBruscantini,Federica,Bruscantini,3423954776
SandraRoero,Sandra,Roero,3757914983
ArnaldoBattelli,Arnaldo,Battelli,3715106978
GrecoAdinolfi,Greco,Adinolfi,3291773239
TemistocleCarfagna,Temistocle,Carfagna,3428893525
EnnioPacelli,Ennio,Pacelli,3500455842
ParideCrisafulli,Paride,Crisafulli,3342137907
PierluigiMorellato,Pierluigi,Morellato,3710646372
GrecaSabatini,Greca,Sabatini,3714112713
LuisaFibonacci,Luisa,Fibonacci,3917230116
ArsenioDibiasi,Arsenio,Dibiasi,3350921344
PierpaoloToscani,Pierpaolo,Toscani,3661145854
FilippaBiagi,Filippa,Biagi,3613457634
BenvenutoGaleati,Benvenuto,Galeati,3838835682
AuroraCundari,Aurora,Cundari,3891527276
VirginiaEmo,Virginia,Emo,3513205273
DianaCombi,Diana,Combi,3924610246
RicciottiBruscantini,Ricciotti,Bruscantini,3513970260
LoredanaGiammusso,Loredana,Giammusso,3500778458
BenedettoBandello,Benedetto,Bandello,3714320245
LauraPacillo,Laura,Pacillo,3285989331
SandraGiusti,Sandra,Giusti,3520124304
TelemacoGremese,Telemaco,Gremese,3703736368
OresteVanvitelli,Oreste,Vanvitelli,3756867011
EnnioGuidone,Ennio,Guidone,3780140712
ArnaldoPuglisi,Arnaldo,Puglisi,3688774401
NanniScaramucci,Nanni,Scaramucci,3425670410
NinaMarconi,Nina,Marconi,3513145422
GiampaoloToscanini,Giampaolo,Toscanini,3604046232
AntonioGoldoni,Antonio,Goldoni,3715653905
AchillePozzecco,Achille,Pozzecco,3423926918
ClaudioFalier,Claudio,Falier,3335212598
GloriaSandi,Gloria,Sandi,3714610997
EnzioIannuzzi,Enzio,Iannuzzi,3499285884
LilianaBosurgi,Liliana,Bosurgi,3617040371
MichelangeloPalazzo,Michelangelo,Palazzo,3500217317
LuisaCamilleri,Luisa,Camilleri,3776089041
EnnioVenier,Ennio,Venier,3402983174
MarianoZabarella,Mariano,Zabarella,3275069956
MicheleFagotto,Michele,Fagotto,3635114300
GionataRicolfi,Gionata,Ricolfi,3716689866
FabiaCalgari,Fabia,Calgari,3770324200
MaurizioCremonesi,Maurizio,Cremonesi,3777606731
GasparePuglisi,Gaspare,Puglisi,3735147164
SergiusMicca,Sergius,Micca,3511687120
BaldassareCanil,Baldassare,Canil,3414414012
PuccioRismondo,Puccio,Rismondo,3311488600
SilvioNadi,Silvio,Nadi,3615484816
SophiaVeneziano,Sophia,Veneziano,3505841408
PriscillaGiannuzzi,Priscilla,Giannuzzi,3664447739
DinoCasadei,Dino,Casadei,3884258913
BenitoPometta,Benito,Pometta,3755343862
AngeloBarozzi,Angelo,Barozzi,3465760808
GoffredoTurchetta,Goffredo,Turchetta,3780816192
MirkoCampano,Mirko,Campano,3607165623
AzeglioBenussi,Azeglio,Benussi,3913593036
RaffaelloBroschi,Raffaello,Broschi,3777576317
AlfioChiesa,Alfio,Chiesa,3469714324
DanteRossetti,Dante,Rossetti,3513923434
GionataCorcos,Gionata,Corcos,3911547396
ArnulfoDurante,Arnulfo,Durante,3824311950
MelinaZola,Melina,Zola,3703344992
GiustinoJilani,Giustino,Jilani,3438197014
LeopoldoFoa,Leopoldo,Foa,3779828203
CalogeroFerrabosco,Calogero,Ferrabosco,3280675685
AdeleOpizzi,Adele,Opizzi,3427586547
LeoneMontecchi,Leone,Montecchi,3520714008
MarioRastelli,Mario,Rastelli,3776032460
GuarinoBorromini,Guarino,Borromini,3514177014
VittoriaBabati,Vittoria,Babati,3779146367
SergiusAlbertini,Sergius,Albertini,3354376237
FabioUghi,Fabio,Ughi,3417173215
AmaliaMuratori,Amalia,Muratori,3685150802
GabrieleMortati,Gabriele,Mortati,3713068860
BaldassarePiacentini,Baldassare,Piacentini,3715819035
MelissaBoito,Melissa,Boito,3500842542
AnnamariaBarzini,Annamaria,Barzini,3291638028
OrlandoMalenchini,Orlando,Malenchini,3710863367
LuisaMedici,Luisa,Medici,3637951044
RanieriFabbri,Ranieri,Fabbri,3622289818
MonicaFilogamo,Monica,Filogamo,3552557397
MarcoCimini,Marco,Cimini,3851930374
SergiusAlboni,Sergius,Alboni,3359246503
GiannaDoglioni,Gianna,Doglioni,3703353685
TeresaBorgia,Teresa,Borgia,3480021954
GioachinoBalbo,Gioachino,Balbo,3415020050
LuciaVisconti,Lucia,Visconti,3474049279
GrazianoZito,Graziano,Zito,3970415470
LucaCasaleggio,Luca,Casaleggio,3497284345
GiuseppinaLuzi,Giuseppina,Luzi,3703877264
FiorinoBombieri,Fiorino,Bombieri,3501915927
AllegraDisdero,Allegra,Disdero,3777955562
FabioVidoni,Fabio,Vidoni,3783659167
ElenaVersace,Elena,Versace,3376440011
RosarioGritti,Rosario,Gritti,3516224339
ValeriaInteriano,Valeria,Interiano,3505841759
MicheleCostanzi,Michele,Costanzi,3776373289
FabrizioLeonardi,Fabrizio,Leonardi,3309691912
IvoMazzanti,Ivo,Mazzanti,3889169182
BaccioBaglioni,Baccio,Baglioni,3633566280
PinaComeriato,Pina,Comeriato,3456559403
CiprianoBellini,Cipriano,Bellini,3666893416
NinoVercelloni,Nino,Vercelloni,3778236492
ElisaCuriel,Elisa,Curiel,3903060538
PiersantiRavaglioli,Piersanti,Ravaglioli,3756109847
BiancaEndrizzi,Bianca,Endrizzi,3713826540
CassandraZaccagnini,Cassandra,Zaccagnini,3511741949
AdrianoBalla,Adriano,Balla,3513976033
AlessioCarosone,Alessio,Carosone,3777715352
MaurizioFogazzaro,Maurizio,Fogazzaro,3629153835
EdoardoAjello,Edoardo,Ajello,3850073434
FlavioLonghena,Flavio,Longhena,3777294507
GiuseppinaCassarà,Giuseppina,Cassarà,3668747854
RaffaellinoIacovelli,Raffaellino,Iacovelli,3608706664
LandoCianciolo,Lando,Cianciolo,3519552715
CassandraCamuccini,Cassandra,Camuccini,3604327932
CostantinoMoresi,Costantino,Moresi,3811454478
LorettaRocca,Loretta,Rocca,3208086798
GelsominaMatteotti,Gelsomina,Matteotti,3713829256
TizianaMercati,Tiziana,Mercati,3773822681
StefaniMagnani,Stefani,Magnani,3777646224
ArsenioGianetti,Arsenio,Gianetti,3637106994
ArnulfoCorcos,Arnulfo,Corcos,3778265127
GianmarcoBianchini,Gianmarco,Bianchini,3715918422
AmandaEco,Amanda,Eco,3514930723
LilianaSanudo,Liliana,Sanudo,3972768559
GabrieleFieramosca,Gabriele,Fieramosca,3757494462
GiacomoCiampi,Giacomo,Ciampi,3499334997
RenataNapolitano,Renata,Napolitano,3360764599
AlderanoFerraris,Alderano,Ferraris,3770958720
CamillaAlbertini,Camilla,Albertini,3733151827
MarcoGasperi,Marco,Gasperi,3520127739
GioachinoBarzini,Gioachino,Barzini,3631343519
BiagioCamuccini,Biagio,Camuccini,3505311061
NataliaPaolini,Natalia,Paolini,3287781017
PompeoBaglioni,Pompeo,Baglioni,3972439094
PasqualSagnelli,Pasqual,Sagnelli,3491907783
BenedettoMozart,Benedetto,Mozart,3792745348
RomanSagese,Roman,Sagese,3464484689
ClaudioCaruso,Claudio,Caruso,3505983126
MonicaMonteverdi,Monica,Monteverdi,3512735906
FernandaBerengario,Fernanda,Berengario,3505783803
ArnaldoUngaretti,Arnaldo,Ungaretti,3534306884
GiustinoOrtolani,Giustino,Ortolani,3520087271
RanieriBerrè,Ranieri,Berrè,3807654677
FiammaPratesi,Fiamma,Pratesi,3505446924
LeonePacillo,Leone,Pacillo,3438810254
AdeleCorradi,Adele,Corradi,3779066233
GabrieleGrimani,Gabriele,Grimani,3783682759
AmaliaGrossi,Amalia,Grossi,3776353898
FlavioLeblanc,Flavio,Leblanc,3715630789
MatteoDuodo,Matteo,Duodo,3923178945
PieroTrentini,Piero,Trentini,3739991993
ArsenioAccardo,Arsenio,Accardo,3514197102
RaimondoPanicucci,Raimondo,Panicucci,3489561377
DonatellaPolani,Donatella,Polani,3853502256
IsaMarzorati,Isa,Marzorati,3511089348
SoniaZanzi,Sonia,Zanzi,3738058162
LorettaPagliaro,Loretta,Pagliaro,3505729771
AlfredoFoscari,Alfredo,Foscari,3852450556
FaustoAlbertini,Fausto,Albertini,3498816010
PalomaGiradello,Paloma,Giradello,3819053784
RolandoTutino,Rolando,Tutino,3500746380
LaureanoEndrizzi,Laureano,Endrizzi,3970240432
RomoloVarano,Romolo,Varano,3519305272
AgostinoFarinelli,Agostino,Farinelli,3222895716
TizianaAmato,Tiziana,Amato,3783999647
PaoloAnguillara,Paolo,Anguillara,3520199274
DariaVendetti,Daria,Vendetti,3287316880
AuroraPriuli,Aurora,Priuli,3930535651
ElladioAmmaniti,Elladio,Ammaniti,3406804687
ConcettaToscani,Concetta,Toscani,3220108048
AntonioMercadante,Antonio,Mercadante,3716076899
AmedeoVergassola,Amedeo,Vergassola,3483111560
FloraCastellitto,Flora,Castellitto,3793280006
MarcantonioAvogadro,Marcantonio,Avogadro,3715480702
IlariaVianello,Ilaria,Vianello,3555170916
VittoriaMaggioli,Vittoria,Maggioli,3756793744
AriaChiaramonte,Aria,Chiaramonte,3783708595
MilenaMocenigo,Milena,Mocenigo,3859999859
NinoPalumbo,Nino,Palumbo,3832709572
ErnestoGradenigo,Ernesto,Gradenigo,3736284445
GoffredoPrada,Goffredo,Prada,3852590842
AugustoNitto,Augusto,Nitto,3553836640
SerenaGalilei,Serena,Galilei,3505154389
AnnibaleGucci,Annibale,Gucci,3382918576
LauraLeonardi,Laura,Leonardi,3735078629
PanfiloLussu,Panfilo,Lussu,3883797683
ManuelBadoer,Manuel,Badoer,3464543217
LinaFerrara,Lina,Ferrara,3612346337
ArsenioVenditti,Arsenio,Venditti,3757624224
AuroraBeffa,Aurora,Beffa,3246239964
EleanoraRamazzotti,Eleanora,Ramazzotti,3365385453
AntoninaStaglieno,Antonina,Staglieno,3755445311
AntonelloOrengo,Antonello,Orengo,3375444247
ErmannoMontanelli,Ermanno,Montanelli,3734538962
ArturoRiccardi,Arturo,Riccardi,3392034985
RenzoPagliaro,Renzo,Pagliaro,3760927639
GriseldaGuariento,Griselda,Guariento,3511883073
TizianaPrati,Tiziana,Prati,3381512120
AngeloFerrucci,Angelo,Ferrucci,3299786214
NinoRoncalli,Nino,Roncalli,3315364454
ArsenioDibiasi,Arsenio,Dibiasi,3757287589
ElviraGaiatto,Elvira,Gaiatto,3534263504
BenitoCostanzi,Benito,Costanzi,3792313582
MariaAdinolfi,Maria,Adinolfi,3533438981
GiacomoCammarata,Giacomo,Cammarata,3296892386
EnricoGuidotti,Enrico,Guidotti,3433717234
NataliaNugnes,Natalia,Nugnes,3238438503
GioffreBernardini,Gioffre,Bernardini,3410273283
AnnibaleGianetti,Annibale,Gianetti,3901654555
PompeoVenditti,Pompeo,Venditti,3710534662
NinaChinnici,Nina,Chinnici,3306529063
FrancescaBoldù,Francesca,Boldù,3486017054
AlderanoPellegrini,Alderano,Pellegrini,3626190610
GrecaLeopardi,Greca,Leopardi,3803067022
RaffaelloBenussi,Raffaello,Benussi,3793770374
MarisaVersace,Marisa,Versace,3821727498
FabriziaAnastasi,Fabrizia,Anastasi,3519342931
DariaOffredi,Daria,Offredi,3737396447
GriseldaFalcone,Griselda,Falcone,3783135231
AnnettaArgan,Annetta,Argan,3890728127
FiorinoPagnotto,Fiorino,Pagnotto,3703186228
FabiaFerrabosco,Fabia,Ferrabosco,3757840975
DuranteSantoro,Durante,Santoro,3757128435
MatildaGeraci,Matilda,Geraci,3934494680
LucianoMajorana,Luciano,Majorana,3836127862
RomanaBonino,Romana,Bonino,3476463622
AdelasiaCallegari,Adelasia,Callegari,3501492633
PierpaoloZito,Pierpaolo,Zito,3519575011
CarloJacuzzi,Carlo,Jacuzzi,3894465902
ValerioGabbana,Valerio,Gabbana,3456918138
RaimondoSegni,Raimondo,Segni,3830720357
RanieriZoppetti,Ranieri,Zoppetti,3364692273
CesareSiffredi,Cesare,Siffredi,3209466065
FabioAngeli,Fabio,Angeli,3456802635
AnsaldoCatalano,Ansaldo,Catalano,3500918996
DonatoCoppola,Donato,Coppola,3485872051
FernandaTrapanese,Fernanda,Trapanese,3633741866
NinaGiunti,Nina,Giunti,3780006130
VictoriaErrigo,Victoria,Errigo,3602713951
GrecaBarsanti,Greca,Barsanti,3774545236
StefanoTrentini,Stefano,Trentini,3739541174
ImeldaPedroni,Imelda,Pedroni,3365447278
TatianaTreccani,Tatiana,Treccani,3514058787
MelaniaTagliafierro,Melania,Tagliafierro,3469766707
RaffaellaTommaseo,Raffaella,Tommaseo,3632947904
AugustoAlonzi,Augusto,Alonzi,3312447311
GriseldaAjello,Griselda,Ajello,3500515827
AgnoloMicheletti,Agnolo,Micheletti,3774386801
LuisaPaganini,Luisa,Paganini,3714829101
MariaGaleati,Maria,Galeati,3304736561
AdelmoBellini,Adelmo,Bellini,3364411223
BettinaRocca,Bettina,Rocca,3780938963
OttoneCarducci,Ottone,Carducci,3621659121
EmmaCarfagna,Emma,Carfagna,3667779970
BereniceGuicciardini,Berenice,Guicciardini,3352478329
GemmaBombieri,Gemma,Bombieri,3774063672
PatriziaNaccari,Patrizia,Naccari,3608233235
UmbertoCarullo,Umberto,Carullo,3809902293
DamianoCanova,Damiano,Canova,3500596308
EmmaTrillini,Emma,Trillini,3772884109
GiuliaGasperi,Giulia,Gasperi,3780540232
AnnibaleVerdi,Annibale,Verdi,3500493701
MelaniaValier,Melania,Valier,3239849018
RosarioMarangoni,Rosario,Marangoni,3662481182
GriseldaGaggini,Griselda,Gaggini,3755107300
TizianaErrigo,Tiziana,Errigo,3892328151
GustavoFinzi,Gustavo,Finzi,3474644619
ValerioTrapanese,Valerio,Trapanese,3311435194
DamianoStucchi,Damiano,Stucchi,3621966901
OrestePascarella,Oreste,Pascarella,3778799761
MichelottoAporti,Michelotto,Aporti,3899870804
MarianaGucci,Mariana,Gucci,3776118134
MarinaTurati,Marina,Turati,3243964074
RaffaellinoRossetti,Raffaellino,Rossetti,3770157186
MichelettoBondumier,Micheletto,Bondumier,3553863986
SalviPiccinni,Salvi,Piccinni,3510487402
PaolettaCamiscione,Paoletta,Camiscione,3701997573
SoleCapecchi,Sole,Capecchi,3344173968
CostanzoRandazzo,Costanzo,Randazzo,3305253596
EmmaCianciolo,Emma,Cianciolo,3772456853
ZairaGiusti,Zaira,Giusti,3432069873
DonatoScarponi,Donato,Scarponi,3374318322
LorettaCasellati,Loretta,Casellati,3533642743
GianpaoloPerini,Gianpaolo,Perini,3755182155
RenzoMocenigo,Renzo,Mocenigo,3684159296
FiorenzoDonarelli,Fiorenzo,Donarelli,3270223700
IvanFracci,Ivan,Fracci,3498490553
FiorenzoFallaci,Fiorenzo,Fallaci,3915007229
AlderanoBocca,Alderano,Bocca,3907108493
MichelottoCremonesi,Michelotto,Cremonesi,3533688276
ValeriaFagotto,Valeria,Fagotto,3510561104
GriseldaFederico,Griselda,Federico,3387424507
AnnunziataSolari,Annunziata,Solari,3294177737
FiorenzoGranatelli,Fiorenzo,Granatelli,3501830616
GustavoSolari,Gustavo,Solari,3514015202
TeresaMozart,Teresa,Mozart,3517097874
AlphonsPedrazzini,Alphons,Pedrazzini,3715493044
CaterinaPassalacqua,Caterina,Passalacqua,3918625939
MatildaComeriato,Matilda,Comeriato,3757121042
AntoniettaOliboni,Antonietta,Oliboni,3639170117
MelinaAntelami,Melina,Antelami,3661661142
RuggeroAntelami,Ruggero,Antelami,3299048154
AnnibaleAldobrandi,Annibale,Aldobrandi,3715478536
MichelangeloBarese,Michelangelo,Barese,3515254871
SantinoCoppola,Santino,Coppola,3386469643
RosaliaDallapé,Rosalia,Dallapé,3701530380
AmaliaAntonello,Amalia,Antonello,3500606449
ToniaGarrone,Tonia,Garrone,3622979360
GastoneOffredi,Gastone,Offredi,3376336534
RaffaelloRossi,Raffaello,Rossi,3715534751
EzioGabrieli,Ezio,Gabrieli,3779622589
UbertoRuffini,Uberto,Ruffini,3665828087
SaverioBruno,Saverio,Bruno,3505024108
GiuliaGaggini,Giulia,Gaggini,3681234335
PiersantiCremonesi,Piersanti,Cremonesi,3245774215
GiancarloGrassi,Giancarlo,Grassi,3349913350
GiuseppeTresoldi,Giuseppe,Tresoldi,3820640836
SergiusPagnotto,Sergius,Pagnotto,3446353773
ImeldaJilani,Imelda,Jilani,3395644383
ToniFoa,Toni,Foa,3311465756
CiroTaliani,Ciro,Taliani,3223862757
BaccioDandolo,Baccio,Dandolo,3471688258
SilvioFibonacci,Silvio,Fibonacci,3420230746
ArnulfoRensi,Arnulfo,Rensi,3612234345
RaffaeleSamele,Raffaele,Samele,3800360562
AmletoModiano,Amleto,Modiano,3732125308
BettinaZacchia,Bettina,Zacchia,3920853485
RosariaSeddio,Rosaria,Seddio,3519682954
BiancaAriosto,Bianca,Ariosto,3557711407
OttoneMaderna,Ottone,Maderna,3496812880
ParidePertini,Paride,Pertini,3756725121
NanniSpinelli,Nanni,Spinelli,3446781758
UbaldoMezzetta,Ubaldo,Mezzetta,3554073505
FabioCanil,Fabio,Canil,3311470173
GioffreFoconi,Gioffre,Foconi,3755994633
GioacchinoCapecchi,Gioacchino,Capecchi,3448766525
BarbaraGiannuzzi,Barbara,Giannuzzi,3332156591
FabrizioPanatta,Fabrizio,Panatta,3301832623
MelinaInnocenti,Melina,Innocenti,3514569524
