full_name,first_name,last_name,number
AntonellaFerrante,Antonella,Ferrante,3511796139
OlgaGrisoni,Olga,Grisoni,3247651118
GabrieleBajamonti,Gabriele,Bajamonti,3533808874
AriaBernardini,Aria,Bernardini,3780936036
DinoCantimori,Dino,Cantimori,3373908656
BereniceBova,Berenice,Bova,3434919543
SoleParisi,Sole,Parisi,3780728419
AntonellaMerisi,Antonella,Merisi,3778072462
ManuelPacetti,Manuel,Pacetti,3350144530
StefanoMazzacurati,Stefano,Mazzacurati,3509692837
VincenzoAriosto,Vincenzo,Ariosto,3314909271
SimonettaNadi,Simonetta,Nadi,3358041708
AdelmoTomaselli,Adelmo,Tomaselli,3286437928
GioacchinoGinesio,Gioacchino,Ginesio,3500610340
SandraMattarella,Sandra,Mattarella,3500652931
ElenaGibilisco,Elena,Gibilisco,3792699461
LuisaRoth,Luisa,Roth,3913884486
GiulianaGangemi,Giuliana,Gangemi,3779270395
MarinaMozart,Marina,Mozart,3815167980
RosariaBergoglio,Rosaria,Bergoglio,3714634940
GiuliettaMerisi,Giulietta,Merisi,3382852924
GabriellaDepero,Gabriella,Depero,3514176501
SandraSegrè,Sandra,Segrè,3505244182
LauraGregorio,Laura,Gregorio,3773308364
GrecoPedroni,Greco,Pedroni,3275471594
StefaniTomasini,Stefani,Tomasini,3520771668
GiacobbeSerao,Giacobbe,Serao,3332630488
NadiaVidoni,Nadia,Vidoni,3617878154
BerenicePrati,Berenice,Prati,3500869920
FederigoSamele,Federigo,Samele,3824238427
LinaGiacometti,Lina,Giacometti,3701365371
GiampieroRossetti,Giampiero,Rossetti,3407100868
EdoardoDonini,Edoardo,Donini,3601043099
RosariaScarlatti,Rosaria,Scarlatti,3364082625
SilvioBaresi,Silvio,Baresi,3801284417
MercedesBettoni,Mercedes,Bettoni,3772241114
RonaldoDuodo,Ronaldo,Duodo,3716835565
CalogeroCarosone,Calogero,Carosone,3512203712
ElisaCimarosa,Elisa,Cimarosa,3295240782
RitaChiesa,Rita,Chiesa,3495359037
LianaJovinelli,Liana,Jovinelli,3295931148
RenataGagliardi,Renata,Gagliardi,3772982230
EnzoPratesi,Enzo,Pratesi,3619125671
EdoardoBottigliero,Edoardo,Bottigliero,3505042415
LauraPascarella,Laura,Pascarella,3465804572
LucreziaIannuzzi,Lucrezia,Iannuzzi,3792793006
MauroCagnin,Mauro,Cagnin,3919172581
BernardoProcacci,Bernardo,Procacci,3513673297
OttoneGuidone,Ottone,Guidone,3365889385
PomponioTartini,Pomponio,Tartini,3467919927
ErmannoTrentin,Ermanno,Trentin,3777044794
NanniGianetti,Nanni,Gianetti,3403984059
ElisaBeccheria,Elisa,Beccheria,3476440434
CleliaAsprucci,Clelia,Asprucci,3882652424
RitaPometta,Rita,Pometta,3684822462
JacopoMalipiero,Jacopo,Malipiero,3880307455
EnnioPignatti,Ennio,Pignatti,3716133270
AdrianoInterminei,Adriano,Interminei,3756278035
MartaMorellato,Marta,Morellato,3779489101
BeatriceGuarana,Beatrice,Guarana,3780160441
IrmaCrespi,Irma,Crespi,3776974699
AnnamariaGulotta,Annamaria,Gulotta,3505654406
ElviraGiannotti,Elvira,Giannotti,3791704209
GabrielePetrucelli,Gabriele,Petrucelli,3615511657
NadiaPapetti,Nadia,Papetti,3514729339
EttaGottardi,Etta,Gottardi,3832120305
ValeriaCampanella,Valeria,Campanella,3353518071
DonatelloAntonacci,Donatello,Antonacci,3899641223
CaterinaFioravanti,Caterina,Fioravanti,3686091923
FlaviaVespa,Flavia,Vespa,3710162721
FederigoArgentero,Federigo,Argentero,3340437236
ArmandoAntonelli,Armando,Antonelli,3921672856
ZairaCrespi,Zaira,Crespi,3363766840
IlariaDellucci,Ilaria,Dellucci,3660877065
RonaldoFracci,Ronaldo,Fracci,3512543837
TorquatoRusticucci,Torquato,Rusticucci,3776171376
CirilloSurian,Cirillo,Surian,3628565342
LucianoMontessori,Luciano,Montessori,3365884733
VittorioCabrini,Vittorio,Cabrini,3558008983
AlfredoTaccola,Alfredo,Taccola,3701866615
ManuelFattori,Manuel,Fattori,3499069206
PinaLeoncavallo,Pina,Leoncavallo,3505357410
LuchinoMazzeo,Luchino,Mazzeo,3319489346
IppazioPascarella,Ippazio,Pascarella,3451043076
BenitoTrapanese,Benito,Trapanese,3683029702
IppazioMuratori,Ippazio,Muratori,3440874054
GiampaoloGaito,Giampaolo,Gaito,3756458158
GiorgiaTrombetta,Giorgia,Trombetta,3819783333
MichelaPuglisi,Michela,Puglisi,3533872621
MichelettoNapolitano,Micheletto,Napolitano,3231026631
AlbericoMantegna,Alberico,Mantegna,3730378284
FiorenzoIacobucci,Fiorenzo,Iacobucci,3783091355
AntonelloTolentino,Antonello,Tolentino,3777622981
GiuseppeFoscari,Giuseppe,Foscari,3793676008
TeresaCanevascini,Teresa,Canevascini,3701230095
GianniForza,Gianni,Forza,3500007908
DanteGiolitti,Dante,Giolitti,3756938589
OttoneCastellitto,Ottone,Castellitto,3883712509
RitaSauro,Rita,Sauro,3450905220
GiacintoSermonti,Giacinto,Sermonti,3237673670
BiancaBergoglio,Bianca,Bergoglio,3373113905
IgnazioCannizzaro,Ignazio,Cannizzaro,3714561933
AriaProdi,Aria,Prodi,3778457798
AntoninoGalvani,Antonino,Galvani,3780497670
ColuccioBarillaro,Coluccio,Barillaro,3776791079
GinoRinaldi,Gino,Rinaldi,3773621613
RodolfoBerrè,Rodolfo,Berrè,3732725572
GrazianoOrtese,Graziano,Ortese,3340539816
OrlandoVolta,Orlando,Volta,3511320521
LibertoSaraceno,Liberto,Saraceno,3738066204
EmilioSabbatini,Emilio,Sabbatini,3814327884
MarisaFattori,Marisa,Fattori,3807486419
CassandraGarzoni,Cassandra,Garzoni,3607828101
RitaScaduto,Rita,Scaduto,3414566809
AlderanoPagnotto,Alderano,Pagnotto,3734780351
DuranteGualtieri,Durante,Gualtieri,3229772989
GiampaoloBalbo,Giampaolo,Balbo,3733460092
AlessandraRicci,Alessandra,Ricci,3779325332
PaolaJuvara,Paola,Juvara,3711757535
MassimoCerutti,Massimo,Cerutti,3711034913
LaureanoIadanza,Laureano,Iadanza,3779554326
UgolinoBoezio,Ugolino,Boezio,3438482070
NicolaMartinelli,Nicola,Martinelli,3519438205
TeresaArgentero,Teresa,Argentero,3714052394
ElenaConte,Elena,Conte,3668487459
MichelettoGaiatto,Micheletto,Gaiatto,3713870182
UgolinoSinisi,Ugolino,Sinisi,3228099379
VittoriaPacelli,Vittoria,Pacelli,3229392570
AngelinaManolesso,Angelina,Manolesso,3665333390
FilippaMercadante,Filippa,Mercadante,3374601461
RolandoCilea,Rolando,Cilea,3289599323
FrancescoBurcardo,Francesco,Burcardo,3393126039
ErmesPetruzzi,Ermes,Petruzzi,3500330359
PieroSalandra,Piero,Salandra,3850977183
AgostinoMarazzi,Agostino,Marazzi,3778424702
ElisaGreco,Elisa,Greco,3485239321
MarissaAriosto,Marissa,Ariosto,3505775334
DonatellaVivaldi,Donatella,Vivaldi,3246987834
HugoSatta,Hugo,Satta,3520620921
LillaAlbertini,Lilla,Albertini,3819562301
SandraSolari,Sandra,Solari,3393514441
BaccioLopresti,Baccio,Lopresti,3459452091
MariaCalarco,Maria,Calarco,3779525454
LaraChinnici,Lara,Chinnici,3755907246
LucioBenussi,Lucio,Benussi,3512852542
MartaFinzi,Marta,Finzi,3232337674
ElladioGuarana,Elladio,Guarana,3803855125
MassimoCimarosa,Massimo,Cimarosa,3703296380
RamonaRoero,Ramona,Roero,3605305373
NanniSalandra,Nanni,Salandra,3427103420
LaureanoRoncalli,Laureano,Roncalli,3229538340
GiacobbeBragadin,Giacobbe,Bragadin,3774661796
ArnaldoMuratori,Arnaldo,Muratori,3279965604
AmedeoManunta,Amedeo,Manunta,3755166726
RicciottiCasarin,Ricciotti,Casarin,3354528007
MirkoMarino,Mirko,Marino,3517107771
PatriziaOrtese,Patrizia,Ortese,3410329303
ValerioGermano,Valerio,Germano,3248666344
ClaudioBandello,Claudio,Bandello,3793900070
CarolinaMastroianni,Carolina,Mastroianni,3512599626
RomeoFanucci,Romeo,Fanucci,3500234041
CamilloTaliani,Camillo,Taliani,3772314522
PriscillaTirabassi,Priscilla,Tirabassi,3494320485
GiovanniCrespi,Giovanni,Crespi,3772795592
CiroVercelloni,Ciro,Vercelloni,3520959862
GrecaFerrari,Greca,Ferrari,3367240489
RomanaBarberini,Romana,Barberini,3505203216
RosaMurialdo,Rosa,Murialdo,3894081931
CarolinaNaccari,Carolina,Naccari,3533422799
VittoriaSchicchi,Vittoria,Schicchi,3627187618
GiacobbeBerrè,Giacobbe,Berrè,3242635177
NinaBattaglia,Nina,Battaglia,3777845427
CalcedonioMazzi,Calcedonio,Mazzi,3514691343
SerenaBertoni,Serena,Bertoni,3776423994
ImeldaNecci,Imelda,Necci,3713411531
EraldoCaboto,Eraldo,Caboto,3615443954
CirilloSoprano,Cirillo,Soprano,3616346193
RomanaAnguissola,Romana,Anguissola,3520535706
AntonellaMunari,Antonella,Munari,3534415137
BernardoPisaroni,Bernardo,Pisaroni,3792992009
RobertoAgostinelli,Roberto,Agostinelli,3375295806
ElenaPavanello,Elena,Pavanello,3792203845
LucreziaAndreozzi,Lucrezia,Andreozzi,3513753929
LucianoMedici,Luciano,Medici,3533281451
NeddaCasaleggio,Nedda,Casaleggio,3793894425
BeppeCavanna,Beppe,Cavanna,3497641107
PiersantiDraghi,Piersanti,Draghi,3515644528
EugeniaRuffini,Eugenia,Ruffini,3399940981
FedericoFalcone,Federico,Falcone,3791187427
MichelaZacco,Michela,Zacco,3773093214
BrunoRienzo,Bruno,Rienzo,3777096000
PuccioCostalonga,Puccio,Costalonga,3757739749
PiergiorgioDoria,Piergiorgio,Doria,3774363263
BenedettoLuciani,Benedetto,Luciani,3500072611
IlariaLiguori,Ilaria,Liguori,3783524839
LucioBadoer,Lucio,Badoer,3200540036
MarcoMantegna,Marco,Mantegna,3816604789
LibertoBoiardo,Liberto,Boiardo,3780012522
BeppeFornaciari,Beppe,Fornaciari,3710356756
VincenzaCafarchia,Vincenza,Cafarchia,3417025200
AdrianaPeranda,Adriana,Peranda,3756302961
FedericaGargallo,Federica,Gargallo,3295535914
BenitoPepe,Benito,Pepe,3518892882
DianaParini,Diana,Parini,3303947037
CassandraInzaghi,Cassandra,Inzaghi,3237735865
MorenaPetruzzi,Morena,Petruzzi,3756033770
GrecoVolta,Greco,Volta,3770114161
ClaudioColletti,Claudio,Colletti,3476420415
LudovicaRienzo,Ludovica,Rienzo,3714745806
GustavoBelletini,Gustavo,Belletini,3509496588
LazzaroMontanari,Lazzaro,Montanari,3294699565
GiuseppeBarcella,Giuseppe,Barcella,3780179051
MassimilianoScarfoglio,Massimiliano,Scarfoglio,3711438655
PalomaGeraci,Paloma,Geraci,3511995327
ChiaraZiani,Chiara,Ziani,3773883994
GabrieleOrengo,Gabriele,Orengo,3919161934
PierluigiMetella,Pierluigi,Metella,3610938906
PiersantiGiannini,Piersanti,Giannini,3917864003
AngelicaGiammusso,Angelica,Giammusso,3619576263
MatildaRocca,Matilda,Rocca,3311464379
AlfioJovinelli,Alfio,Jovinelli,3505620045
MariaMantegazza,Maria,Mantegazza,3716941654
LiciaIacobucci,Licia,Iacobucci,3448453699
LucreziaPizzo,Lucrezia,Pizzo,3511816991
AngelicaDovara,Angelica,Dovara,3201369372
CiprianoModigliani,Cipriano,Modigliani,3512211307
PatriziaZoppetti,Patrizia,Zoppetti,3520512142
MassimoMalipiero,Massimo,Malipiero,3791758820
FedeleRocca,Fedele,Rocca,3311068929
LauraTurchi,Laura,Turchi,3558966607
AlfredoTosi,Alfredo,Tosi,3519927439
ValentinaGuarato,Valentina,Guarato,3773845254
TizianoFarinelli,Tiziano,Farinelli,3779550537
CorradoEinaudi,Corrado,Einaudi,3373128774
GiampaoloZola,Giampaolo,Zola,3280425110
IdaPacillo,Ida,Pacillo,3613924242
GiorgioGiannelli,Giorgio,Giannelli,3353514881
CarmeloCeri,Carmelo,Ceri,3420152370
AnitaScarpetta,Anita,Scarpetta,3500665796
SergiusMarzorati,Sergius,Marzorati,3473714487
DionigiLeonardi,Dionigi,Leonardi,3516809973
AmedeoMarinetti,Amedeo,Marinetti,3713743875
DianaCastioni,Diana,Castioni,3776252391
PierGiannetti,Pier,Giannetti,3206372308
ChiaraCagnotto,Chiara,Cagnotto,3505361324
LauraCianciolo,Laura,Cianciolo,3853974435
GiacintoOssani,Giacinto,Ossani,3459460195
GioacchinoPoerio,Gioacchino,Poerio,3757056185
MichelaUngaretti,Michela,Ungaretti,3770874467
BeppeCorrer,Beppe,Correr,3517110205
VitoBuonauro,Vito,Buonauro,3755415402
FabioSaracino,Fabio,Saracino,3730976689
EvangelistaAntonetti,Evangelista,Antonetti,3793139390
FredoMontanariello,Fredo,Montanariello,3773683482
GiulianaCastelli,Giuliana,Castelli,3351654684
FedericoSemitecolo,Federico,Semitecolo,3387100921
RobertaVidoni,Roberta,Vidoni,3792606550
MariaMarsili,Maria,Marsili,3821710744
NicolaStradivari,Nicola,Stradivari,3780734936
LuciaBiagi,Lucia,Biagi,3755475791
LudovicaMontanariello,Ludovica,Montanariello,3773678725
RaffaeleRespighi,Raffaele,Respighi,3884765147
GaspareGaribaldi,Gaspare,Garibaldi,3792555794
FabrizioAlbertini,Fabrizio,Albertini,3613412829
SilviaNicolucci,Silvia,Nicolucci,3830562827
BerenicePalmisano,Berenice,Palmisano,3703343588
IppazioTarantini,Ippazio,Tarantini,3478829263
LillaMiniati,Lilla,Miniati,3466499962
BenedettoCianciolo,Benedetto,Cianciolo,3515475318
MarinaVisconti,Marina,Visconti,3755028259
DonatellaGarozzo,Donatella,Garozzo,3776275243
MarianoOscuro,Mariano,Oscuro,3205416570
MattiaToldo,Mattia,Toldo,3380925239
SalvatorePellico,Salvatore,Pellico,3730281171
IsabellaRedi,Isabella,Redi,3451280786
CalcedonioDossetti,Calcedonio,Dossetti,3772326401
ElenaCilibrasi,Elena,Cilibrasi,3444733440
PiergiuseppeBajamonti,Piergiuseppe,Bajamonti,3505306823
AtenulfGaltarossa,Atenulf,Galtarossa,3623585510
DarioPavanello,Dario,Pavanello,3710208676
GuglielmoPometta,Guglielmo,Pometta,3228502307
LudovicoGozzano,Ludovico,Gozzano,3511711150
AntonellaValguarnera,Antonella,Valguarnera,3884882120
MarcellaFabrizi,Marcella,Fabrizi,3519353975
ArsenioFioravanti,Arsenio,Fioravanti,3336263435
TizianaRossellini,Tiziana,Rossellini,3455509001
GianlucaBrunelleschi,Gianluca,Brunelleschi,3778257479
GiuliettaDepero,Giulietta,Depero,3501336979
MiloManolesso,Milo,Manolesso,3757513335
AchillePratesi,Achille,Pratesi,3493788715
AnnibaleGilardoni,Annibale,Gilardoni,3898452247
SoniaRizzo,Sonia,Rizzo,3932860004
CorradoBongiorno,Corrado,Bongiorno,3249774708
AmicoAngiolello,Amico,Angiolello,3534994742
FloraPacetti,Flora,Pacetti,3778215926
TizianaSalata,Tiziana,Salata,3665304123
RonaldoRossini,Ronaldo,Rossini,3297428921
ZairaTomasetti,Zaira,Tomasetti,3832353266
SantinoScaduto,Santino,Scaduto,3660399051
UbaldoBulzoni,Ubaldo,Bulzoni,3791523938
AlderanoPalombi,Alderano,Palombi,3498485270
AdrianoSalgari,Adriano,Salgari,3778417037
GiampaoloLombardo,Giampaolo,Lombardo,3778014392
VincenzoTagliafierro,Vincenzo,Tagliafierro,3514228970
OlgaFalloppio,Olga,Falloppio,3370529706
OlgaFilogamo,Olga,Filogamo,3915597846
BenvenutoBabati,Benvenuto,Babati,3431056357
SimoneMagrassi,Simone,Magrassi,3834332623
MariaPasolini,Maria,Pasolini,3436383990
FortunataMoschino,Fortunata,Moschino,3776037673
ClaudiaPaolucci,Claudia,Paolucci,3510406045
PellegrinoAsmundo,Pellegrino,Asmundo,3423357915
BaccioLittizzetto,Baccio,Littizzetto,3298316718
LuiginaMaggioli,Luigina,Maggioli,3701183829
AgnoloFoletti,Agnolo,Foletti,3284815822
AntonelloFoscari,Antonello,Foscari,3230289671
GiampaoloFabrizi,Giampaolo,Fabrizi,3520013911
GianpietroSinisi,Gianpietro,Sinisi,3853123524
RodolfoBorsiere,Rodolfo,Borsiere,3780384939
ValentinaCasagrande,Valentina,Casagrande,3516393200
AuroraTrobbiani,Aurora,Trobbiani,3710535547
MicheleZanichelli,Michele,Zanichelli,3600755802
LudovicaMarangoni,Ludovica,Marangoni,3770367613
UbertoGori,Uberto,Gori,3714904724
AngeloLeone,Angelo,Leone,3366866459
MarcoCelentano,Marco,Celentano,3757879847
RosinaZamorani,Rosina,Zamorani,3635736586
LucianaBarsanti,Luciana,Barsanti,3467249565
UbaldoBaglioni,Ubaldo,Baglioni,3777875617
RobertaMozart,Roberta,Mozart,3792854060
MirkoErrani,Mirko,Errani,3780278354
RobertaCasellati,Roberta,Casellati,3716918048
AntoniaFerrucci,Antonia,Ferrucci,3773922376
SaverioAmmaniti,Saverio,Ammaniti,3440127752
CostantinoCicilia,Costantino,Cicilia,3792534505
GianluigiGabba,Gianluigi,Gabba,3824001094
TemistocleMilanesi,Temistocle,Milanesi,3810001520
GrazianoFranscini,Graziano,Franscini,3755645211
SylviaGiannuzzi,Sylvia,Giannuzzi,3513772344
GiustinoTrebbi,Giustino,Trebbi,3688391151
LambertoCundari,Lamberto,Cundari,3833432092
CirilloLussu,Cirillo,Lussu,3711442698
LiviaTarantini,Livia,Tarantini,3831297394
LeoneCalvo,Leone,Calvo,3509592153
AnnamariaGrasso,Annamaria,Grasso,3426005695
GoffredoTartini,Goffredo,Tartini,3898233840
RenzoPolizzi,Renzo,Polizzi,3401925227
LeopoldoLancisi,Leopoldo,Lancisi,3716618843
ColuccioCardano,Coluccio,Cardano,3715481446
MarisaPignatti,Marisa,Pignatti,3485086595
IsabellaGori,Isabella,Gori,3701477435
MorenaBoccherini,Morena,Boccherini,3240770281
IvanPedrazzini,Ivan,Pedrazzini,3892652416
PierangeloSalvini,Pierangelo,Salvini,3760092286
RembrandtBresciani,Rembrandt,Bresciani,3770545436
StellaDoria,Stella,Doria,3494632710
SalvatoreCignaroli,Salvatore,Cignaroli,3367643834
PellegrinoForza,Pellegrino,Forza,3505992275
GuglielmoPergolesi,Guglielmo,Pergolesi,3711185957
ParideGiannotti,Paride,Giannotti,3776397970
SergiusTravaglia,Sergius,Travaglia,3512117704
OttoneSommaruga,Ottone,Sommaruga,3443362261
AnnettaMercadante,Annetta,Mercadante,3512023667
MassimilianoVecoli,Massimiliano,Vecoli,3760731837
StefaniaGaluppi,Stefania,Galuppi,3304337848
AnnamariaCeci,Annamaria,Ceci,3477966499
LaurettaLegnante,Lauretta,Legnante,3518093446
EdoardoMorandi,Edoardo,Morandi,3409109611
LauraMarzorati,Laura,Marzorati,3426128242
ValeriaGabba,Valeria,Gabba,3520954904
EvangelistaAlighieri,Evangelista,Alighieri,3516306423
DinaBondumier,Dina,Bondumier,3283047637
VincentioMonduzzi,Vincentio,Monduzzi,3201077879
GianniCasini,Gianni,Casini,3661420568
EnzoDalla,Enzo,Dalla,3512548008
ElladioAgostinelli,Elladio,Agostinelli,3773043469
MarianoSaraceno,Mariano,Saraceno,3291108866
CiroCiani,Ciro,Ciani,3361536220
MarianoRossi,Mariano,Rossi,3303540295
LucianaMalacarne,Luciana,Malacarne,3792774622
LisaSforza,Lisa,Sforza,3613922378
RomoloMajorana,Romolo,Majorana,3311134870
BeatriceArgento,Beatrice,Argento,3514771721
StefanoPagliaro,Stefano,Pagliaro,3517541150
MichelottoBertolucci,Michelotto,Bertolucci,3534121239
CarolinaInterminelli,Carolina,Interminelli,3518949490
LiviaTurci,Livia,Turci,3533931670
PompeoValmarana,Pompeo,Valmarana,3501815264
TemistocleCarullo,Temistocle,Carullo,3714992858
AntonioPalladio,Antonio,Palladio,3393235055
ChiaraBellini,Chiara,Bellini,3791696756
AldoFittipaldi,Aldo,Fittipaldi,3346281557
GrecoVianello,Greco,Vianello,3498905494
LucreziaVerdi,Lucrezia,Verdi,3756575999
NataliaFuseli,Natalia,Fuseli,3556501197
AntoninoRenzi,Antonino,Renzi,3488173051
PierpaoloCampise,Pierpaolo,Campise,3908948773
PatriziaBandello,Patrizia,Bandello,3311077850
SalvatoreStradivari,Salvatore,Stradivari,3489070830
AnitaBalbi,Anita,Balbi,3513474378
FedericaPistoletto,Federica,Pistoletto,3519649125
AdelasiaCerutti,Adelasia,Cerutti,3824770531
GiorgiaTraetta,Giorgia,Traetta,3895234466
IppazioPuglisi,Ippazio,Puglisi,3511731496
SerenaCaracciolo,Serena,Caracciolo,3501180555
ColuccioMontanariello,Coluccio,Montanariello,3779279590
BeatriceSchicchi,Beatrice,Schicchi,3513864325
PatriziaMondaini,Patrizia,Mondaini,3783809905
AlessandraEmanuelli,Alessandra,Emanuelli,3459427401
RaffaellinoTrobbiani,Raffaellino,Trobbiani,3463469494
AlphonsNiggli,Alphons,Niggli,3303688738
CostanzoRoth,Costanzo,Roth,3885333434
LeoneMontalcini,Leone,Montalcini,3715308458
PietroModugno,Pietro,Modugno,3837600235
SalviPiacentini,Salvi,Piacentini,3823925436
CoriolanoCarocci,Coriolano,Carocci,3791032949
SoniaBoldù,Sonia,Boldù,3315888161
TelemacoToselli,Telemaco,Toselli,3755817179
FernandaPizzetti,Fernanda,Pizzetti,3473684571
SylviaValmarana,Sylvia,Valmarana,3777795351
LibertoRuffini,Liberto,Ruffini,3806397570
GionataTaliani,Gionata,Taliani,3499053749
AdamoMalpighi,Adamo,Malpighi,3608320297
PasqualContarini,Pasqual,Contarini,3393902421
CamilloVenditti,Camillo,Venditti,3601588417
MarinaGiacconi,Marina,Giacconi,3350131567
PinaGuarana,Pina,Guarana,3516010637
BernardoFerretti,Bernardo,Ferretti,3505318140
VincenzaMarinetti,Vincenza,Marinetti,3853352586
MercedesTebaldi,Mercedes,Tebaldi,3669261103
RomeoBalbi,Romeo,Balbi,3603101369
OrazioCibin,Orazio,Cibin,3714402287
ColuccioMonte,Coluccio,Monte,3243709089
AntonioMalenchini,Antonio,Malenchini,3201009318
UbaldoBasso,Ubaldo,Basso,3780249728
MelinaViviani,Melina,Viviani,3886426750
LodovicoGreggio,Lodovico,Greggio,3511417158
CarolinaMarazzi,Carolina,Marazzi,3486250893
LucreziaVarano,Lucrezia,Varano,3513294623
DonatellaPavone,Donatella,Pavone,3457279561
AdelasiaBrichese,Adelasia,Brichese,3510953958
MichelangeloGasperi,Michelangelo,Gasperi,3505851672
PiergiuseppeCutrufo,Piergiuseppe,Cutrufo,3490149048
MelissaToselli,Melissa,Toselli,3792985292
CeciliaCicala,Cecilia,Cicala,3505239911
StefaniGiammusso,Stefani,Giammusso,3242905412
LibertoMuratori,Liberto,Muratori,3424990259
GinoAnastasi,Gino,Anastasi,3834797248
LucaTosto,Luca,Tosto,3505387306
LucianaMonteverdi,Luciana,Monteverdi,3739315016
FloraPertini,Flora,Pertini,3515768403
CarolinaGinese,Carolina,Ginese,3701867878
DelfinoGuarana,Delfino,Guarana,3517468227
TeresaVezzali,Teresa,Vezzali,3520773380
IppazioBlasi,Ippazio,Blasi,3555468380
LivioAbbagnale,Livio,Abbagnale,3512837366
SeverinoTrevisan,Severino,Trevisan,3738043406
StefaniBassi,Stefani,Bassi,3854775180
ElisaSalandra,Elisa,Salandra,3383556071
PomponioCendron,Pomponio,Cendron,3415992146
VittorioNovaro,Vittorio,Novaro,3334850158
SaverioCaetani,Saverio,Caetani,3467709276
RembrandtPraga,Rembrandt,Praga,3930449320
AnnalisaColletti,Annalisa,Colletti,3774936731
StefanoMigliaccio,Stefano,Migliaccio,3501979801
UmbertoLuna,Umberto,Luna,3311324136
EdoardoFanucci,Edoardo,Fanucci,3733067479
StellaAlonzi,Stella,Alonzi,3715390219
ArnulfoFerrante,Arnulfo,Ferrante,3511229706
DanieleCagnin,Daniele,Cagnin,3558107931
TatianaDonatoni,Tatiana,Donatoni,3501325682
ArsenioGrifeo,Arsenio,Grifeo,3484861278
FederigoOlivetti,Federigo,Olivetti,3858908488
DanteMissoni,Dante,Missoni,3793396052
GloriaVergassola,Gloria,Vergassola,3917138574
MarianaCaffarelli,Mariana,Caffarelli,3516045261
TorquatoBruscantini,Torquato,Bruscantini,3837242489
GinoCampano,Gino,Campano,3453747793
IlariaSgarbi,Ilaria,Sgarbi,3331815190
LucioTomasetti,Lucio,Tomasetti,3292189585
AchilleVolta,Achille,Volta,3755804989
BaldassareFaugno,Baldassare,Faugno,3443191755
ConcettaMorosini,Concetta,Morosini,3427098925
MichelaLanfranchi,Michela,Lanfranchi,3714105469
GionataGramsci,Gionata,Gramsci,3710795056
MarioDruso,Mario,Druso,3272116309
GiosuèBocelli,Giosuè,Bocelli,3793060692
AlderanoTrapani,Alderano,Trapani,3382247421
EnzioRaurica,Enzio,Raurica,3715069214
ColuccioCasagrande,Coluccio,Casagrande,3917229453
AlfioGiannini,Alfio,Giannini,3272530040
MarioTreccani,Mario,Treccani,3825996579
UbaldoBonolis,Ubaldo,Bonolis,3505862067
SandraBeccheria,Sandra,Beccheria,3533945770
EraldoSforza,Eraldo,Sforza,3534882585
PriscillaSauli,Priscilla,Sauli,3488099469
DinaGrossi,Dina,Grossi,3774128565
StellaCeschi,Stella,Ceschi,3307652652
GiulianoOttino,Giuliano,Ottino,3731476146
IlariaGermano,Ilaria,Germano,3757683929
PieroBoldù,Piero,Boldù,3414730601
TorquatoCorcos,Torquato,Corcos,3684440654
AnitaPratesi,Anita,Pratesi,3500818499
SebastianoMajewski,Sebastiano,Majewski,3777092484
RomoloBergoglio,Romolo,Bergoglio,3366732730
LauraBerengario,Laura,Berengario,3905475507
MartinaBajamonti,Martina,Bajamonti,3831997266
DinoZeffirelli,Dino,Zeffirelli,3791592013
FilippaArgento,Filippa,Argento,3501950258
CesarePrada,Cesare,Prada,3605891905
AlessandraPetrucci,Alessandra,Petrucci,3427331661
SaverioCampano,Saverio,Campano,3714103508
ElladioRizzoli,Elladio,Rizzoli,3923111184
DomenicoToldo,Domenico,Toldo,3372703546
FedericaCallegaro,Federica,Callegaro,3313276577
GiadaBorsiere,Giada,Borsiere,3920203526
GionataAbbagnale,Gionata,Abbagnale,3514610255
NinaSimeoni,Nina,Simeoni,3533278868
CorradoBrunelleschi,Corrado,Brunelleschi,3858001510
AntoninaSpanevello,Antonina,Spanevello,3515963061
MirkoGuarneri,Mirko,Guarneri,3971010460
PiersantiTasso,Piersanti,Tasso,3814063093
AlbertoMolesini,Alberto,Molesini,3514922987
BaccioRamazzotti,Baccio,Ramazzotti,3311940661
IdaBajamonti,Ida,Bajamonti,3738776607
FernandaFlaiano,Fernanda,Flaiano,3200332338
MaurilioLeoncavallo,Maurilio,Leoncavallo,3710261276
GiustinoCesarotti,Giustino,Cesarotti,3393398035
MarianaCutrufo,Mariana,Cutrufo,3852646304
LilianaPolesel,Liliana,Polesel,3303177129
GeronimoGiusti,Geronimo,Giusti,3681464408
JolandaGangemi,Jolanda,Gangemi,3777550746
AuroraZichichi,Aurora,Zichichi,3711763158
PasqualEco,Pasqual,Eco,3501160700
PalomaGaggini,Paloma,Gaggini,3519233513
OresteMantegna,Oreste,Mantegna,3363968182
GiannaZanazzo,Gianna,Zanazzo,3362469512
AngelicaDossi,Angelica,Dossi,3467101202
IsaMarangoni,Isa,Marangoni,3774598218
SylviaCarducci,Sylvia,Carducci,3716703014
TelemacoGianvecchio,Telemaco,Gianvecchio,3511472421
CarmeloPanzera,Carmelo,Panzera,3734736708
GiovannaLigorio,Giovanna,Ligorio,3711761192
RiccardoChiesa,Riccardo,Chiesa,3457630528
NeddaBarese,Nedda,Barese,3909020852
LillaErrigo,Lilla,Errigo,3628183952
UgolinoSchiavone,Ugolino,Schiavone,3791126485
